timestamp_sec,elapsed_sec,total_physical_mb_written,interval_mb_written,write_rate_mbps
1786367751.83,1117.79,10503149.90,0.00,0.00
1786367753.85,1119.80,10503149.90,0.00,0.00
1786367755.87,1121.82,10503780.27,630.37,315.19
1786367757.89,1123.84,10503780.27,0.00,0.00
1786367759.90,1125.85,10504460.94,680.66,340.33
1786367761.91,1127.87,10504461.43,0.49,0.24
1786367763.93,1129.88,10504461.43,0.00,0.00
1786367765.94,1131.90,10504909.67,448.24,224.12
1786367768.20,1134.15,10504909.67,0.00,0.00
1786367770.21,1136.16,10505072.75,163.09,81.54
1786367772.23,1138.18,10505073.24,0.49,0.24
1786367774.36,1140.32,10505340.33,267.09,133.54
1786367776.38,1142.33,10505340.33,0.00,0.00
1786367778.39,1144.34,10505565.92,225.59,112.79
1786367780.40,1146.36,10505566.41,0.49,0.24
1786367782.42,1148.37,10505566.41,0.00,0.00
1786367784.55,1150.51,10506415.04,848.63,424.32
1786367786.57,1152.52,10506415.04,0.00,0.00
1786367788.58,1154.54,10507113.28,698.24,349.12
1786367790.60,1156.55,10507113.28,0.00,0.00
1786367792.61,1158.57,10507113.77,0.49,0.24
1786367794.63,1160.59,10507923.34,809.57,404.79
1786367796.65,1162.60,10507923.34,0.00,0.00
1786367798.67,1164.62,10508081.05,157.71,78.86
1786367800.68,1166.63,10508081.05,0.00,0.00
1786367802.69,1168.65,10508081.54,0.49,0.24
1786367804.72,1170.68,10508788.09,706.54,353.27
1786367806.74,1172.69,10508788.09,0.00,0.00
1786367808.75,1174.71,10509672.85,884.77,442.38
1786367810.77,1176.72,10509672.85,0.00,0.00
1786367812.78,1178.74,10509672.85,0.00,0.00
1786367814.82,1180.77,10510445.80,772.95,386.47
1786367816.83,1182.79,10510445.80,0.00,0.00
1786367818.85,1184.81,10510983.40,537.60,268.80
1786367820.87,1186.82,10510983.40,0.00,0.00
1786367822.88,1188.84,10510983.89,0.49,0.24
1786367824.91,1190.86,10511156.25,172.36,86.18
1786367826.92,1192.88,10511156.25,0.00,0.00
1786367828.94,1194.89,10512282.71,1126.46,563.23
1786367830.96,1196.91,10512283.20,0.49,0.24
1786367832.97,1198.92,10512283.20,0.00,0.00
1786367834.99,1200.94,10512288.57,5.37,2.69
1786367837.00,1202.95,10512538.09,249.51,124.76
1786367839.02,1204.97,10513448.73,910.64,455.32
1786367841.03,1206.98,10513449.22,0.49,0.24
1786367843.04,1208.99,10513449.22,0.00,0.00
1786367845.06,1211.01,10513959.47,510.25,255.13
1786367847.07,1213.02,10513959.47,0.00,0.00
1786367849.08,1215.04,10514304.69,345.21,172.61
1786367851.10,1217.05,10514305.18,0.49,0.24
1786367853.18,1219.13,10514305.18,0.00,0.00
1786367855.19,1221.14,10514991.21,686.04,343.02
1786367857.20,1223.16,10514991.21,0.00,0.00
1786367859.22,1225.17,10515459.47,468.26,234.13
1786367861.23,1227.19,10515459.96,0.49,0.24
1786367863.25,1229.20,10515459.96,0.00,0.00
1786367865.27,1231.22,10516305.18,845.21,422.61
1786367867.28,1233.24,10516305.18,0.00,0.00
1786367869.30,1235.25,10516751.46,446.29,223.14
1786367871.32,1237.27,10516751.95,0.49,0.24
1786367873.33,1239.28,10516751.95,0.00,0.00
1786367875.35,1241.31,10517509.77,757.81,378.91
1786367877.37,1243.32,10517510.25,0.49,0.24
1786367879.38,1245.34,10518375.98,865.72,432.86
1786367881.40,1247.35,10518375.98,0.00,0.00
1786367883.41,1249.37,10518375.98,0.00,0.00
1786367885.44,1251.39,10518847.66,471.68,235.84
1786367887.45,1253.41,10518847.66,0.00,0.00
1786367889.47,1255.42,10519488.77,641.11,320.56
1786367891.49,1257.44,10519488.77,0.00,0.00
1786367893.50,1259.45,10519488.77,0.00,0.00
1786367895.51,1261.47,10520313.96,825.20,412.60
1786367897.53,1263.48,10520313.96,0.00,0.00
1786367899.54,1265.50,10520736.82,422.85,211.43
1786367901.56,1267.51,10520737.30,0.49,0.24
1786367903.58,1269.54,10520950.20,212.89,106.45
1786367905.60,1271.55,10521591.80,641.60,320.80
1786367907.61,1273.57,10521591.80,0.00,0.00
1786367909.63,1275.58,10521851.56,259.77,129.88
1786367911.64,1277.59,10521851.56,0.00,0.00
1786367913.67,1279.62,10521988.77,137.21,68.60
1786367915.69,1281.64,10522704.59,715.82,357.91
1786367917.70,1283.65,10522704.59,0.00,0.00
1786367919.72,1285.67,10522896.00,191.41,95.70
1786367921.73,1287.68,10523430.18,534.18,267.09
1786367923.75,1289.70,10523430.18,0.00,0.00
1786367925.76,1291.71,10523507.81,77.64,38.82
1786367927.78,1293.73,10523507.81,0.00,0.00
1786367929.80,1295.75,10524202.15,694.34,347.17
1786367931.95,1297.90,10524203.61,1.46,0.73
1786367933.96,1299.91,10524335.94,132.32,66.16
1786367935.97,1301.93,10524335.94,0.00,0.00
1786367937.99,1303.94,10524951.17,615.23,307.62
1786367940.01,1305.96,10525370.12,418.95,209.47
1786367942.16,1308.11,10525370.12,0.00,0.00
1786367944.24,1310.19,10525551.76,181.64,90.82
1786367946.27,1312.23,10525552.25,0.49,0.24
1786367948.29,1314.25,10525992.19,439.94,219.97
1786367950.31,1316.27,10526403.32,411.13,205.57
1786367952.33,1318.28,10526403.32,0.00,0.00
1786367954.36,1320.31,10526721.68,318.36,159.18
1786367956.48,1322.43,10526721.68,0.00,0.00
1786367958.49,1324.44,10527245.12,523.44,261.72
1786367960.51,1326.46,10527678.71,433.59,216.80
1786367962.52,1328.47,10527678.71,0.00,0.00
1786367964.54,1330.49,10528151.37,472.66,236.33
1786367966.55,1332.51,10528151.37,0.00,0.00
1786367968.57,1334.52,10528189.45,38.09,19.04
1786367970.58,1336.53,10528287.11,97.66,48.83
1786367972.59,1338.55,10528287.11,0.00,0.00
1786367974.62,1340.57,10529082.52,795.41,397.71
1786367976.63,1342.58,10529082.52,0.00,0.00
1786367978.65,1344.60,10529360.35,277.83,138.92
1786367980.66,1346.61,10529494.63,134.28,67.14
1786367982.68,1348.63,10529494.63,0.00,0.00
1786367984.69,1350.64,10530292.97,798.34,399.17
1786367986.70,1352.66,10530292.97,0.00,0.00
1786367988.72,1354.67,10531047.36,754.39,377.20
1786367990.73,1356.69,10531047.36,0.00,0.00
1786367992.75,1358.70,10531047.36,0.00,0.00
1786367994.77,1360.72,10531878.91,831.54,415.77
1786367996.78,1362.74,10531878.91,0.00,0.00
1786367998.80,1364.75,10532437.01,558.11,279.05
1786368000.81,1366.76,10532490.72,53.71,26.86
1786368002.83,1368.78,10532490.72,0.00,0.00
1786368004.84,1370.79,10532728.52,237.79,118.90
1786368006.85,1372.80,10532755.86,27.34,13.67
1786368008.87,1374.82,10532943.85,187.99,93.99
1786368010.88,1376.84,10532943.85,0.00,0.00
1786368012.90,1378.85,10532944.34,0.49,0.24
1786368014.93,1380.88,10533198.73,254.39,127.20
1786368016.94,1382.89,10533248.54,49.80,24.90
1786368018.95,1384.91,10533504.88,256.35,128.17
1786368020.97,1386.92,10533505.37,0.49,0.24
1786368022.98,1388.93,10533505.37,0.00,0.00
1786368024.99,1390.95,10533777.34,271.97,135.99
1786368027.01,1392.96,10533789.06,11.72,5.86
1786368029.02,1394.98,10533861.33,72.27,36.13
1786368031.03,1396.99,10533964.36,103.03,51.51
1786368033.05,1399.00,10533964.36,0.00,0.00
1786368035.06,1401.01,10533964.84,0.49,0.24
1786368037.07,1403.03,10534098.14,133.30,66.65
1786368039.09,1405.04,10534174.32,76.17,38.09
1786368041.10,1407.05,10534258.30,83.98,41.99
1786368043.11,1409.06,10534258.30,0.00,0.00
1786368045.13,1411.08,10534495.12,236.82,118.41
1786368047.15,1413.10,10534495.12,0.00,0.00
1786368049.17,1415.12,10534939.94,444.82,222.41
1786368051.19,1417.14,10534939.94,0.00,0.00
1786368053.24,1419.20,10534939.94,0.00,0.00
1786368055.26,1421.21,10535814.94,875.00,437.50
1786368057.27,1423.23,10535814.94,0.00,0.00
1786368059.29,1425.24,10536296.88,481.93,240.97
1786368061.30,1427.25,10536296.88,0.00,0.00
1786368063.37,1429.32,10536296.88,0.00,0.00
1786368065.38,1431.34,10537051.27,754.39,377.20
1786368067.40,1433.35,10537051.27,0.00,0.00
1786368069.41,1435.36,10537385.25,333.98,166.99
1786368071.43,1437.38,10537385.25,0.00,0.00
1786368073.44,1439.39,10537385.74,0.49,0.24
1786368075.46,1441.41,10538128.42,742.68,371.34
1786368077.47,1443.42,10538128.42,0.00,0.00
1786368079.49,1445.44,10538931.15,802.73,401.37
1786368081.50,1447.46,10538931.15,0.00,0.00
1786368083.52,1449.47,10538931.15,0.00,0.00
1786368085.53,1451.49,10539125.00,193.85,96.92
1786368087.55,1453.50,10539125.00,0.00,0.00
1786368089.56,1455.52,10539811.52,686.52,343.26
1786368091.58,1457.53,10539811.52,0.00,0.00
1786368093.60,1459.55,10539811.52,0.00,0.00
1786368095.61,1461.56,10539893.07,81.54,40.77
1786368097.63,1463.58,10539893.07,0.00,0.00
1786368099.64,1465.60,10540439.94,546.88,273.44
1786368101.66,1467.61,10540440.43,0.49,0.24
1786368103.68,1469.63,10540440.43,0.00,0.00
1786368105.69,1471.65,10541057.13,616.70,308.35
1786368107.71,1473.66,10541057.13,0.00,0.00
1786368109.72,1475.68,10541501.95,444.82,222.41
1786368111.74,1477.69,10541501.95,0.00,0.00
1786368113.75,1479.71,10541501.95,0.00,0.00
1786368115.77,1481.72,10541962.40,460.45,230.22
1786368117.79,1483.74,10541962.89,0.49,0.24
1786368119.80,1485.76,10542456.05,493.16,246.58
1786368121.82,1487.77,10542456.54,0.49,0.24
1786368123.84,1489.79,10542456.54,0.00,0.00
1786368125.85,1491.81,10543171.88,715.33,357.67
1786368127.87,1493.83,10543172.36,0.49,0.24
1786368129.89,1495.84,10543386.23,213.87,106.93
1786368131.91,1497.86,10543386.23,0.00,0.00
1786368133.93,1499.88,10543386.23,0.00,0.00
1786368135.96,1501.91,10543650.39,264.16,132.08
1786368137.97,1503.93,10543650.39,0.00,0.00
1786368139.99,1505.94,10544350.10,699.71,349.85
1786368142.00,1507.95,10544350.10,0.00,0.00
1786368144.09,1510.04,10544473.63,123.54,61.77
1786368146.10,1512.05,10544480.96,7.32,3.66
1786368148.11,1514.06,10544562.50,81.54,40.77
1786368150.12,1516.08,10544651.86,89.36,44.68
1786368152.14,1518.09,10544652.34,0.49,0.24
1786368154.24,1520.19,10545036.62,384.28,192.14
1786368156.25,1522.20,10545096.68,60.06,30.03
1786368158.26,1524.22,10545499.02,402.34,201.17
1786368160.27,1526.23,10545511.72,12.70,6.35
1786368162.29,1528.24,10545512.21,0.49,0.24
1786368164.36,1530.31,10546055.18,542.97,271.48
1786368166.37,1532.32,10546204.10,148.93,74.46
1786368168.38,1534.34,10546655.76,451.66,225.83
1786368170.70,1536.66,10546655.76,0.00,0.00
1786368172.72,1538.67,10546656.25,0.49,0.24
1786368174.74,1540.69,10547605.96,949.71,474.85
1786368176.75,1542.71,10547605.96,0.00,0.00
1786368178.77,1544.72,10548104.49,498.54,249.27
1786368180.78,1546.74,10548104.49,0.00,0.00
1786368182.80,1548.75,10548104.49,0.00,0.00
1786368184.83,1550.78,10549001.46,896.97,448.49
1786368186.84,1552.80,10549001.95,0.49,0.24
1786368188.86,1554.81,10549176.27,174.32,87.16
1786368190.88,1556.83,10549176.27,0.00,0.00
1786368192.89,1558.84,10549176.27,0.00,0.00
1786368194.91,1560.87,10550197.27,1021.00,510.50
1786368196.93,1562.88,10550197.27,0.00,0.00
1786368198.95,1564.90,10550455.57,258.30,129.15
1786368200.96,1566.92,10550455.57,0.00,0.00
1786368202.98,1568.94,10550456.05,0.49,0.24
1786368205.00,1570.95,10551352.54,896.48,448.24
1786368207.02,1572.97,10551549.32,196.78,98.39
1786368209.03,1574.98,10551980.96,431.64,215.82
1786368211.05,1577.00,10551980.96,0.00,0.00
1786368213.06,1579.01,10551981.45,0.49,0.24
1786368215.08,1581.03,10552083.01,101.56,50.78
1786368217.09,1583.04,10552581.05,498.05,249.02
1786368219.11,1585.06,10552783.20,202.15,101.07
1786368221.12,1587.08,10553219.73,436.52,218.26
1786368223.14,1589.09,10553219.73,0.00,0.00
1786368225.15,1591.10,10553642.09,422.36,211.18
1786368227.17,1593.12,10553642.58,0.49,0.24
1786368229.18,1595.13,10554366.21,723.63,361.82
1786368231.36,1597.32,10554366.21,0.00,0.00
1786368233.38,1599.33,10554522.95,156.74,78.37
1786368235.39,1601.35,10554522.95,0.00,0.00
1786368237.41,1603.36,10554869.63,346.68,173.34
1786368239.43,1605.38,10555294.92,425.29,212.65
1786368241.44,1607.39,10555361.82,66.89,33.45
1786368243.45,1609.41,10555361.82,0.00,0.00
1786368245.47,1611.42,10555725.10,363.28,181.64
1786368247.49,1613.44,10556197.27,472.17,236.08
1786368249.50,1615.45,10556642.58,445.31,222.66
1786368251.51,1617.46,10556642.58,0.00,0.00
1786368253.53,1619.48,10556642.58,0.00,0.00
1786368255.55,1621.50,10556714.84,72.27,36.13
1786368257.56,1623.51,10556943.36,228.52,114.26
1786368259.58,1625.53,10556966.31,22.95,11.47
1786368261.58,1627.54,10557279.79,313.48,156.74
1786368263.60,1629.55,10557279.79,0.00,0.00
1786368265.62,1631.57,10557590.82,311.04,155.52
1786368267.64,1633.59,10557726.56,135.74,67.87
1786368269.65,1635.61,10557734.86,8.30,4.15
1786368271.67,1637.62,10557866.21,131.35,65.67
1786368273.69,1639.64,10557866.21,0.00,0.00
1786368275.70,1641.65,10558104.98,238.77,119.38
1786368277.72,1643.67,10558199.22,94.24,47.12
1786368279.74,1645.69,10558297.36,98.14,49.07
1786368281.75,1647.70,10558576.17,278.81,139.40
1786368283.77,1649.72,10558576.17,0.00,0.00
1786368285.78,1651.74,10558771.48,195.31,97.66
1786368287.80,1653.75,10558771.97,0.49,0.24
1786368289.82,1655.77,10559186.52,414.55,207.28
1786368291.83,1657.78,10559186.52,0.00,0.00
1786368293.85,1659.80,10559186.52,0.00,0.00
1786368295.86,1661.82,10559331.05,144.53,72.27
1786368297.89,1663.84,10559331.05,0.00,0.00
1786368299.91,1665.86,10559659.18,328.12,164.06
1786368301.92,1667.88,10559659.67,0.49,0.24
1786368303.94,1669.89,10559659.67,0.00,0.00
1786368305.96,1671.91,10560095.70,436.04,218.02
1786368307.98,1673.93,10560095.70,0.00,0.00
1786368310.00,1675.95,10560228.03,132.32,66.16
1786368312.03,1677.98,10560228.03,0.00,0.00
1786368314.05,1680.00,10560228.52,0.49,0.24
1786368316.06,1682.01,10560602.54,374.02,187.01
1786368318.08,1684.03,10560602.54,0.00,0.00
1786368320.09,1686.05,10560667.97,65.43,32.71
1786368322.11,1688.06,10560668.46,0.49,0.24
1786368324.25,1690.20,10560736.82,68.36,34.18
1786368326.26,1692.21,10560804.69,67.87,33.94
1786368328.27,1694.23,10560902.83,98.14,49.07
1786368330.29,1696.24,10561056.64,153.81,76.90
1786368332.31,1698.26,10561056.64,0.00,0.00
1786368334.32,1700.28,10561056.64,0.00,0.00
1786368336.35,1702.30,10561229.00,172.36,86.18
1786368338.37,1704.32,10561229.00,0.00,0.00
1786368340.38,1706.33,10561822.75,593.75,296.88
1786368342.39,1708.35,10561822.75,0.00,0.00
1786368344.41,1710.37,10561992.19,169.43,84.72
1786368346.43,1712.38,10561992.19,0.00,0.00
1786368348.45,1714.40,10562589.36,597.17,298.58
1786368350.46,1716.41,10562643.07,53.71,26.86
1786368352.48,1718.43,10562643.07,0.00,0.00
1786368354.49,1720.44,10562843.75,200.68,100.34
1786368356.51,1722.46,10562843.75,0.00,0.00
1786368358.52,1724.48,10563511.23,667.48,333.74
1786368360.54,1726.49,10563537.11,25.88,12.94
1786368362.55,1728.50,10563537.11,0.00,0.00
1786368364.61,1730.56,10563762.70,225.59,112.79
1786368366.62,1732.57,10563933.11,170.41,85.21
1786368368.64,1734.59,10564711.91,778.81,389.40
1786368370.65,1736.61,10564711.91,0.00,0.00
1786368372.67,1738.62,10564711.91,0.00,0.00
1786368374.69,1740.64,10564849.61,137.70,68.85
1786368376.70,1742.66,10564850.10,0.49,0.24
1786368378.72,1744.67,10565185.06,334.96,167.48
1786368380.73,1746.69,10565185.06,0.00,0.00
1786368382.75,1748.70,10565185.06,0.00,0.00
1786368384.76,1750.72,10565389.16,204.10,102.05
1786368386.78,1752.73,10565389.16,0.00,0.00
1786368388.79,1754.74,10566113.77,724.61,362.30
1786368390.81,1756.76,10566114.26,0.49,0.24
1786368392.82,1758.77,10566114.26,0.00,0.00
1786368394.84,1760.79,10566251.95,137.70,68.85
1786368396.86,1762.81,10566251.95,0.00,0.00
1786368398.87,1764.83,10566390.62,138.67,69.34
1786368400.89,1766.84,10566390.62,0.00,0.00
1786368402.90,1768.86,10566391.11,0.49,0.24
1786368404.93,1770.88,10566687.01,295.90,147.95
1786368406.94,1772.89,10566687.01,0.00,0.00
1786368408.96,1774.91,10567456.54,769.53,384.77
1786368410.97,1776.93,10567456.54,0.00,0.00
1786368412.99,1778.94,10567456.54,0.00,0.00
1786368415.01,1780.96,10567709.47,252.93,126.46
1786368417.02,1782.97,10567709.47,0.00,0.00
1786368419.04,1784.99,10568403.32,693.85,346.92
1786368421.05,1787.00,10568403.32,0.00,0.00
1786368423.07,1789.02,10568403.32,0.00,0.00
1786368425.09,1791.04,10568712.40,309.08,154.54
1786368427.10,1793.06,10568712.40,0.00,0.00
1786368429.12,1795.07,10569567.87,855.47,427.73
1786368431.14,1797.09,10569567.87,0.00,0.00
1786368433.15,1799.10,10569567.87,0.00,0.00
1786368435.21,1801.17,10570013.67,445.80,222.90
1786368437.22,1803.18,10570032.23,18.55,9.28
1786368439.24,1805.19,10570234.38,202.15,101.07
1786368441.25,1807.20,10570234.38,0.00,0.00
1786368443.26,1809.22,10570234.38,0.00,0.00
1786368445.28,1811.23,10570688.96,454.59,227.29
1786368447.30,1813.25,10570688.96,0.00,0.00
1786368449.31,1815.26,10570892.58,203.61,101.81
1786368451.33,1817.28,10570892.58,0.00,0.00
1786368453.40,1819.35,10570892.58,0.00,0.00
1786368455.43,1821.38,10571200.68,308.11,154.05
1786368457.45,1823.41,10571200.68,0.00,0.00
1786368459.47,1825.42,10571368.16,167.48,83.74
1786368461.49,1827.44,10571368.65,0.49,0.24
1786368463.62,1829.58,10571368.65,0.00,0.00
1786368465.64,1831.59,10571454.59,85.94,42.97
1786368467.66,1833.61,10571454.59,0.00,0.00
1786368469.67,1835.63,10571687.50,232.91,116.46
1786368471.69,1837.64,10571687.50,0.00,0.00
1786368473.77,1839.72,10571687.99,0.49,0.24
1786368475.79,1841.74,10571819.82,131.84,65.92
1786368477.81,1843.77,10571820.31,0.49,0.24
1786368479.83,1845.78,10572068.85,248.54,124.27
1786368481.84,1847.79,10572069.34,0.49,0.24
1786368483.86,1849.81,10572069.34,0.00,0.00
1786368485.88,1851.83,10572160.16,90.82,45.41
1786368487.89,1853.85,10572160.64,0.49,0.24
1786368489.91,1855.87,10572300.29,139.65,69.82
1786368491.93,1857.89,10572300.78,0.49,0.24
1786368493.95,1859.90,10572300.78,0.00,0.00
1786368495.96,1861.92,10572406.25,105.47,52.73
1786368497.99,1863.94,10572406.74,0.49,0.24
1786368500.00,1865.96,10572513.18,106.45,53.22
1786368502.20,1868.15,10572513.67,0.49,0.24
1786368504.21,1870.16,10572679.69,166.02,83.01
1786368506.23,1872.18,10573472.66,792.97,396.48
1786368508.24,1874.19,10573570.80,98.14,49.07
1786368510.25,1876.20,10573605.47,34.67,17.33
1786368512.26,1878.22,10573605.96,0.49,0.24
1786368514.28,1880.23,10573873.54,267.58,133.79
1786368516.29,1882.24,10574560.55,687.01,343.51
1786368518.30,1884.26,10574844.73,284.18,142.09
1786368520.32,1886.27,10574850.59,5.86,2.93
1786368522.33,1888.28,10575349.12,498.54,249.27
1786368524.35,1890.30,10575823.24,474.12,237.06
1786368526.36,1892.32,10575823.24,0.00,0.00
1786368528.38,1894.34,10576047.85,224.61,112.30
1786368530.62,1896.57,10576050.78,2.93,1.46
1786368532.63,1898.58,10576050.78,0.00,0.00
1786368534.66,1900.61,10576050.78,0.00,0.00
1786368536.68,1902.63,10576525.88,475.10,237.55
1786368538.69,1904.65,10576985.84,459.96,229.98
1786368540.71,1906.66,10577263.67,277.83,138.92
1786368542.72,1908.67,10577263.67,0.00,0.00
1786368544.74,1910.69,10577499.02,235.35,117.68
1786368546.75,1912.71,10577499.51,0.49,0.24
1786368548.77,1914.72,10578191.89,692.38,346.19
1786368550.79,1916.74,10578191.89,0.00,0.00
1786368552.81,1918.76,10578191.89,0.00,0.00
1786368554.83,1920.78,10578847.66,655.76,327.88
1786368556.84,1922.80,10578847.66,0.00,0.00
1786368558.86,1924.81,10579514.16,666.50,333.25
1786368560.87,1926.83,10579514.16,0.00,0.00
1786368562.89,1928.84,10579514.16,0.00,0.00
1786368564.91,1930.87,10580182.13,667.97,333.98
1786368566.93,1932.88,10580182.13,0.00,0.00
1786368568.94,1934.90,10580949.71,767.58,383.79
1786368571.25,1937.20,10580949.71,0.00,0.00
1786368573.27,1939.22,10580949.71,0.00,0.00
1786368575.29,1941.24,10581449.22,499.51,249.76
1786368577.30,1943.25,10581449.22,0.00,0.00
1786368579.31,1945.27,10581585.94,136.72,68.36
1786368581.33,1947.28,10582098.14,512.21,256.10
1786368583.34,1949.30,10582098.63,0.49,0.24
1786368585.36,1951.31,10582592.29,493.65,246.83
1786368587.37,1953.33,10582592.29,0.00,0.00
1786368589.39,1955.34,10582960.94,368.65,184.33
1786368591.40,1957.36,10582961.43,0.49,0.24
1786368593.43,1959.38,10582961.43,0.00,0.00
1786368595.46,1961.41,10583646.48,685.06,342.53
1786368597.47,1963.42,10583646.97,0.49,0.24
1786368599.49,1965.44,10583783.69,136.72,68.36
1786368601.50,1967.46,10583783.69,0.00,0.00
1786368603.54,1969.50,10583783.69,0.00,0.00
1786368605.57,1971.52,10584375.00,591.31,295.65
1786368607.58,1973.54,10584375.00,0.00,0.00
1786368609.60,1975.55,10584765.14,390.14,195.07
1786368611.62,1977.57,10584765.14,0.00,0.00
1786368613.67,1979.62,10584765.14,0.00,0.00
1786368615.68,1981.63,10584931.64,166.50,83.25
1786368617.70,1983.66,10584931.64,0.00,0.00
1786368619.72,1985.67,10585289.55,357.91,178.96
1786368621.73,1987.69,10585289.55,0.00,0.00
1786368623.75,1989.70,10585290.04,0.49,0.24
1786368625.76,1991.72,10585659.67,369.63,184.81
1786368627.78,1993.73,10586094.24,434.57,217.29
1786368629.79,1995.75,10586276.37,182.13,91.06
1786368631.81,1997.76,10586276.37,0.00,0.00
1786368633.82,1999.78,10586276.37,0.00,0.00
1786368635.85,2001.80,10586771.48,495.12,247.56
1786368637.86,2003.82,10586771.48,0.00,0.00
1786368639.88,2005.83,10587595.70,824.22,412.11
1786368641.90,2007.85,10587595.70,0.00,0.00
1786368643.91,2009.87,10587596.19,0.49,0.24
1786368645.93,2011.88,10587882.32,286.13,143.07
1786368647.95,2013.90,10587882.32,0.00,0.00
1786368649.96,2015.91,10588206.05,323.73,161.87
1786368651.98,2017.93,10588206.05,0.00,0.00
1786368653.99,2019.94,10588206.54,0.49,0.24
1786368656.01,2021.96,10588531.74,325.20,162.60
1786368658.02,2023.98,10588531.74,0.00,0.00
1786368660.04,2025.99,10589008.30,476.56,238.28
1786368662.12,2028.07,10589008.79,0.49,0.24
1786368664.24,2030.19,10589384.77,375.98,187.99
1786368666.25,2032.21,10589479.00,94.24,47.12
1786368668.26,2034.22,10589479.98,0.98,0.49
1786368670.27,2036.23,10589680.66,200.68,100.34
1786368672.29,2038.24,10589680.66,0.00,0.00
1786368674.36,2040.31,10590334.47,653.81,326.90
1786368676.37,2042.32,10590352.54,18.07,9.03
1786368678.38,2044.34,10590629.88,277.34,138.67
1786368680.39,2046.35,10590642.58,12.70,6.35
1786368682.41,2048.36,10590642.58,0.00,0.00
1786368684.42,2050.37,10591384.77,742.19,371.09
1786368686.44,2052.39,10591384.77,0.00,0.00
1786368688.45,2054.41,10591384.77,0.00,0.00
1786368690.47,2056.42,10592055.18,670.41,335.21
1786368692.48,2058.43,10592055.66,0.49,0.24
1786368694.50,2060.45,10592800.78,745.12,372.56
1786368696.51,2062.47,10592800.78,0.00,0.00
1786368698.53,2064.48,10593239.26,438.48,219.24
1786368700.55,2066.50,10593239.75,0.49,0.24
1786368702.57,2068.52,10593239.75,0.00,0.00
1786368704.61,2070.56,10593929.20,689.45,344.73
1786368706.62,2072.57,10593929.20,0.00,0.00
1786368708.63,2074.59,10594272.46,343.26,171.63
1786368710.65,2076.60,10594272.46,0.00,0.00
1786368712.67,2078.62,10594272.46,0.00,0.00
1786368714.69,2080.64,10594411.13,138.67,69.34
1786368716.70,2082.66,10595020.02,608.89,304.44
1786368718.72,2084.67,10595428.22,408.20,204.10
1786368720.73,2086.69,10595471.19,42.97,21.48
1786368722.75,2088.70,10595471.19,0.00,0.00
1786368724.76,2090.72,10596252.93,781.74,390.87
1786368726.78,2092.73,10596252.93,0.00,0.00
1786368728.79,2094.75,10596725.59,472.66,236.33
1786368730.81,2096.76,10596725.59,0.00,0.00
1786368732.82,2098.77,10596725.59,0.00,0.00
1786368734.84,2100.80,10596725.59,0.00,0.00
1786368736.86,2102.81,10596878.91,153.32,76.66
1786368738.87,2104.83,10597273.44,394.53,197.27
1786368740.89,2106.84,10597273.44,0.00,0.00
1786368742.90,2108.86,10597273.93,0.49,0.24
1786368744.93,2110.88,10597775.39,501.46,250.73
1786368746.94,2112.89,10597775.39,0.00,0.00
1786368748.95,2114.91,10598278.81,503.42,251.71
1786368750.97,2116.92,10598278.81,0.00,0.00
1786368752.98,2118.94,10598278.81,0.00,0.00
1786368755.01,2120.96,10598967.77,688.96,344.48
1786368757.02,2122.97,10598967.77,0.00,0.00
1786368759.04,2124.99,10599440.43,472.66,236.33
1786368761.05,2127.01,10599440.43,0.00,0.00
1786368763.07,2129.02,10599440.92,0.49,0.24
1786368765.09,2131.04,10600254.88,813.96,406.98
1786368767.10,2133.05,10600254.88,0.00,0.00
1786368769.11,2135.07,10600500.00,245.12,122.56
1786368771.13,2137.08,10600500.49,0.49,0.24
1786368773.14,2139.10,10600500.49,0.00,0.00
1786368775.17,2141.13,10601330.57,830.08,415.04
1786368777.19,2143.14,10601330.57,0.00,0.00
1786368779.21,2145.16,10601625.00,294.43,147.22
1786368781.22,2147.18,10601625.00,0.00,0.00
1786368783.24,2149.19,10601625.49,0.49,0.24
1786368785.27,2151.22,10602252.93,627.44,313.72
1786368787.29,2153.24,10602252.93,0.00,0.00
1786368789.30,2155.25,10602550.29,297.36,148.68
1786368791.32,2157.27,10602550.29,0.00,0.00
1786368793.64,2159.59,10602550.29,0.00,0.00
1786368795.66,2161.61,10603023.44,473.14,236.57
1786368797.67,2163.62,10603023.93,0.49,0.24
1786368799.68,2165.64,10603289.06,265.14,132.57
1786368801.70,2167.66,10603289.06,0.00,0.00
1786368803.72,2169.67,10603574.22,285.16,142.58
1786368805.73,2171.69,10603931.15,356.93,178.47
1786368807.74,2173.70,10603953.12,21.97,10.99
1786368809.76,2175.71,10604750.49,797.36,398.68
1786368811.77,2177.73,10604750.49,0.00,0.00
1786368813.79,2179.74,10605066.89,316.41,158.20
1786368815.80,2181.75,10605602.54,535.64,267.82
1786368817.81,2183.76,10605609.86,7.32,3.66
1786368819.83,2185.78,10606038.57,428.71,214.36
1786368821.84,2187.80,10606504.88,466.31,233.15
1786368823.86,2189.81,10606504.88,0.00,0.00
1786368825.88,2191.83,10606877.44,372.56,186.28
1786368827.90,2193.85,10606877.44,0.00,0.00
1786368829.91,2195.87,10607060.06,182.62,91.31
1786368831.92,2197.87,10607060.06,0.00,0.00
1786368833.94,2199.89,10607193.36,133.30,66.65
